#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         589    -5.55519    -5.72228   0.0189754
         590    -5.55413      -5.722   0.0189453
         591    -5.55304    -5.72171   0.0189154
         592    -5.55207    -5.72142   0.0188857
         593    -5.55063    -5.72114    0.018856
         594     -5.5496    -5.72085   0.0188265
         595    -5.54825    -5.72056   0.0187971
         596    -5.54716    -5.72027   0.0187678
         597     -5.5459    -5.71997   0.0187386
         598    -5.54461    -5.71968   0.0187096
         599    -5.54298    -5.71939   0.0186807
         600    -5.54133    -5.71909   0.0186519
         601    -5.53965    -5.71879   0.0186232
         602    -5.53854    -5.71849   0.0185947
         603    -5.53695    -5.71819   0.0185663
         604    -5.53549    -5.71789    0.018538
         605    -5.53385    -5.71758   0.0185099
         606    -5.53234    -5.71728   0.0184819
         607     -5.5308    -5.71697    0.018454
         608    -5.52893    -5.71666   0.0184262
         609    -5.52735    -5.71635   0.0183986
         610    -5.52559    -5.71604   0.0183711
         611    -5.52426    -5.71572   0.0183437
         612    -5.52292    -5.71541   0.0183164
         613     -5.5211    -5.71509   0.0182893
         614    -5.51927    -5.71477   0.0182623
         615    -5.51757    -5.71445   0.0182354
         616      -5.516    -5.71413   0.0182086
         617    -5.51413     -5.7138    0.018182
         618    -5.51238    -5.71348   0.0181555
         619    -5.51033    -5.71315   0.0181292
         620    -5.50842    -5.71282   0.0181029
         621    -5.50619    -5.71249   0.0180768
         622    -5.50441    -5.71215   0.0180509
         623    -5.50263    -5.71182    0.018025
         624    -5.50099    -5.71148   0.0179993
         625     -5.4995    -5.71114   0.0179737
         626    -5.49755     -5.7108   0.0179482
         627    -5.49544    -5.71046   0.0179229
         628    -5.49349    -5.71011   0.0178977
         629    -5.49183    -5.70976   0.0178726
         630    -5.49002    -5.70941   0.0178476
         631    -5.48821    -5.70906   0.0178228
         632     -5.4864    -5.70871   0.0177981
         633    -5.48444    -5.70836   0.0177735
         634    -5.48278      -5.708    0.017749
         635    -5.48112    -5.70764   0.0177246
         636    -5.47931    -5.70728   0.0177004
         637    -5.47735    -5.70692   0.0176763
         638    -5.47554    -5.70656   0.0176523
         639    -5.47373     -5.7062   0.0176284
         640    -5.47192    -5.70583   0.0176047
         641    -5.47041    -5.70546   0.0175811
         642     -5.4683    -5.70509   0.0175576
         643    -5.46649    -5.70472   0.0175342
         644    -5.46467    -5.70435   0.0175109
         645     -5.4627    -5.70398   0.0174878
         646    -5.46043     -5.7036   0.0174648
         647    -5.45876    -5.70322   0.0174419
         648    -5.45678    -5.70284   0.0174191
         649    -5.45495    -5.70246   0.0173965
         650    -5.45311    -5.70207   0.0173739
         651    -5.45097    -5.70169   0.0173515
         652    -5.44958     -5.7013   0.0173292
         653    -5.44773    -5.70091    0.017307
         654    -5.44573    -5.70052    0.017285
         655    -5.44402    -5.70013    0.017263
         656    -5.44231    -5.69974   0.0172412
         657    -5.44059    -5.69934   0.0172194
         658    -5.43917    -5.69895   0.0171978
